PH_ID	OS_ID
PH01005876G0060	OS02G0644100
PH01005876G0080	OS04G0538400
PH01005881G0020	OS01G0232500
PH01005882G0050	OS12G0244100
PH01005885G0040	OS12G0290600
PH01005889G0040	OS04G0430400
PH01005889G0050	OS04G0430600
PH01005892G0060	OS05G0273500
PH01005895G0010	OS02G0154000
PH01005896G0050	OS03G0820100
PH01005899G0040	OS06G0496000
PH01005899G0050	OS06G0496000
PH01005900G0020	OS02G0205200
PH01005902G0100	OS01G0371200
PH01005903G0030	OS02G0178800
PH01005903G0040	OS09G0425900
PH01005910G0020	OS09G0462700
PH01005910G0050	OS09G0462700
PH01005912G0020	OS11G0417400
PH01005914G0050	OS02G0102300
PH01005914G0060	OS02G0102400
PH01005915G0040	OS09G0515500
PH01005916G0080	OS07G0121000
PH01005919G0030	OS05G0363500
PH01005921G0050	OS01G0114100
PH01005921G0060	OS01G0115600
PH01005928G0050	OS02G0260500
PH01005933G0010	OS06G0300600
PH01005934G0020	OS06G0554300
PH01005935G0010	OS02G0474700
PH01005935G0040	OS04G0337201
PH01005938G0020	OS07G0438800
PH01005939G0030	OS12G0604700
PH01005943G0040	OS02G0250300
PH01005947G0010	OS08G0542700
PH01005947G0050	OS08G0543050
PH01005948G0030	OS09G0363500
PH01005948G0040	OS09G0363700
PH01005948G0050	OS09G0363800
PH01005948G0060	OS09G0363900
PH01005948G0070	OS09G0363900
PH01005950G0020	OS12G0174800
PH01005951G0020	OS12G0190000
PH01005955G0040	OS01G0210800
PH01005955G0080	OS01G0210600
PH01005958G0010	OS02G0572400
PH01005959G0040	OS01G0385400
PH01005962G0030	OS02G0102900
PH01005962G0040	OS05G0489800
PH01005962G0060	OS06G0116600
PH01005966G0020	OS11G0384789
PH01005966G0030	OS11G0384789
PH01005966G0040	OS03G0437200
PH01005969G0020	OS01G0257400
PH01005969G0060	OS01G0258700
PH01005975G0050	OS09G0543100
PH01005976G0040	OS03G0805100
PH01005976G0050	OS03G0805200
PH01005977G0060	OS09G0319800
PH01005978G0070	OS11G0705200
PH01005981G0060	OS03G0740600
PH01005983G0010	OS07G0620200
PH01005983G0020	OS07G0620300
PH01005988G0020	OS04G0102700
PH01005993G0010	OS10G0534900
PH01005993G0020	OS11G0640600
PH01005993G0070	OS11G0641200
PH01005993G0080	OS11G0641300
PH01005999G0020	OS04G0682300
PH01006002G0010	OS01G0252100
PH01006005G0010	OS02G0301800
PH01006014G0040	OS02G0597800
PH01006014G0050	OS04G0483500
PH01006019G0010	OS08G0452500
PH01006019G0050	OS11G0118200
PH01006025G0020	OS05G0105000
PH01006027G0010	OS03G0861100
PH01006027G0040	OS03G0861100
PH01006029G0090	OS09G0275400
PH01006031G0030	OS09G0539000
PH01006031G0060	OS09G0539100
PH01006035G0050	OS02G0515000
PH01006038G0010	OS03G0571800
PH01006038G0020	OS02G0439700
PH01006039G0080	OS02G0260200
PH01006040G0030	OS05G0524500
PH01006040G0070	OS05G0524400
PH01006043G0050	OS02G0293400
PH01006044G0030	OS05G0336000
PH01006045G0050	OS05G0319700
PH01006046G0080	OS05G0557000
PH01006050G0040	OS06G0729650
PH01006050G0050	OS06G0729900
PH01006052G0030	OS07G0203300
PH01006053G0020	OS11G0550500
PH01006055G0040	OS02G0259850
PH01006057G0030	OS04G0201900
PH01006058G0030	OS06G0725100
PH01006064G0040	OS02G0207400
PH01006070G0020	OS05G0373500
PH01006070G0040	OS01G0938200
PH01006070G0050	OS05G0373300
PH01006076G0030	OS02G0188000
PH01006080G0010	OS07G0182000
PH01006080G0030	OS07G0181800
PH01006080G0040	OS07G0181700
PH01006084G0020	OS07G0112700
PH01006089G0040	OS06G0667100
PH01006106G0030	OS12G0561200
PH01006106G0050	OS05G0129300
PH01006110G0020	OS12G0235700
PH01006110G0040	OS12G0235800
PH01006112G0020	OS01G0120500
PH01006114G0030	OS04G0537100
PH01006116G0050	OS05G0522600
PH01006119G0040	OS01G0605500
PH01006119G0050	OS03G0788600
PH01006123G0050	OS05G0449500
PH01006136G0030	OS03G0190800
PH01006136G0070	OS02G0237000
PH01006137G0060	OS02G0535400
PH01006139G0010	OS02G0216000
PH01006140G0010	OS05G0563000
PH01006143G0040	OS11G0140900
PH01006143G0050	OS12G0137500
PH01006147G0050	OS07G0180300
PH01006153G0020	OS11G0523700
PH01006158G0050	OS12G0143400
PH01006158G0060	OS11G0146700
PH01006165G0030	OS01G0266500
PH01006167G0020	OS02G0621300
PH01006172G0010	OS12G0284000
PH01006173G0010	OS05G0519600
PH01006175G0030	OS04G0681400
PH01006176G0030	OS02G0188500
PH01006177G0020	OS09G0503400
PH01006188G0020	OS02G0692700
PH01006194G0010	OS11G0492300
PH01006198G0020	OS02G0281000
PH01006201G0060	OS02G0586400
PH01006201G0080	OS02G0586500
PH01006208G0040	OS09G0537600
PH01006209G0030	OS07G0257200
PH01006211G0020	OS03G0405000
PH01006213G0050	OS06G0580100
PH01006214G0030	OS01G0734100
PH01006219G0020	OS02G0596900
PH01006220G0050	OS06G0603400
PH01006220G0080	OS10G0580200
PH01006224G0020	OS09G0367900
PH01006228G0030	OS02G0693500
PH01006230G0010	OS04G0206600
PH01006230G0020	OS04G0206700
PH01006232G0040	OS09G0545000
PH01006233G0050	OS07G0513100
PH01006233G0070	OS07G0513100
PH01006234G0010	OS06G0556000
PH01006237G0030	OS06G0124300
PH01006249G0040	OS06G0334400
PH01006252G0010	OS07G0563400
PH01006252G0020	OS07G0563350
PH01006252G0050	OS01G0782200
PH01006257G0010	OS02G0180500
PH01006257G0020	OS06G0649800
PH01006257G0040	OS06G0650100
PH01006260G0050	OS01G0962500
PH01006264G0050	OS07G0671800
PH01006265G0050	OS07G0189800
PH01006268G0010	OS11G0704600
PH01006272G0040	OS11G0156200
PH01006274G0070	OS03G0626800
PH01006275G0030	OS02G0146400
PH01006279G0010	OS06G0274500
PH01006279G0030	OS02G0728600
PH01006279G0060	OS09G0425900
PH01006281G0010	OS07G0179200
PH01006283G0060	OS02G0584800
PH01006286G0010	OS01G0234100
PH01006287G0040	OS12G0236900
PH01006289G0020	OS04G0429800
PH01006291G0050	OS04G0610700
PH01006302G0030	OS06G0631300
PH01006302G0040	OS04G0211700
PH01006302G0070	OS05G0150300
PH01006306G0030	OS07G0148800
PH01006307G0050	OS12G0284000
PH01006310G0030	OS10G0180000
PH01006313G0040	OS12G0238100
PH01006315G0010	OS04G0485400
PH01006328G0040	OS03G0100800
PH01006328G0050	OS03G0100400
PH01006330G0020	OS08G0373400
PH01006333G0040	OS03G0412400
PH01006335G0020	OS05G0125200
PH01006336G0020	OS01G0579800
PH01006342G0040	OS09G0384900
PH01006342G0060	OS04G0677400
PH01006347G0010	OS04G0621500
PH01006347G0030	OS11G0462500
PH01006348G0010	OS06G0506000
PH01006348G0020	OS02G0261100
PH01006348G0030	OS06G0507400
PH01006349G0040	OS05G0592600
PH01006349G0050	OS05G0592800
PH01006359G0060	OS07G0511000
PH01006362G0030	OS09G0487900
PH01006362G0040	OS09G0487700
PH01006371G0020	OS11G0633500
PH01006376G0030	OS03G0669800
PH01006378G0040	OS04G0613300
PH01006385G0020	OS03G0379801
PH01006389G0080	OS03G0329200
PH01006391G0030	OS01G0754500
PH01006391G0040	OS05G0275100
PH01006417G0050	OS12G0165200
PH01006418G0010	OS07G0518100
PH01006418G0020	OS03G0568500
PH01006423G0020	OS01G0889400
PH01006426G0020	OS06G0552300
PH01006426G0040	OS02G0233100
PH01006435G0010	OS05G0392100
PH01006439G0010	OS07G0190900
PH01006463G0020	OS08G0414600
PH01006466G0040	OS03G0292800
PH01006468G0040	OS02G0672600
PH01006470G0010	OS02G0621100
PH01006475G0010	OS01G0109700
PH01006483G0010	OS04G0303100
PH01006486G0060	OS05G0506000
PH01006489G0020	OS01G0948500
PH01006491G0010	OS01G0664500
PH01006498G0020	OS09G0570900
PH01006498G0040	OS09G0570900
PH01006500G0040	OS02G0565000
PH01006508G0040	OS06G0560700
PH01006518G0020	OS01G0680600
PH01006518G0030	OS08G0384900
PH01006519G0030	OS04G0136700
PH01006526G0030	OS06G0329900
PH01006528G0020	OS01G0372700
PH01006528G0030	OS01G0369700
PH01006529G0050	OS03G0169500
PH01006530G0010	OS04G0121300
PH01006562G0020	OS07G0534300
PH01006571G0020	OS01G0598900
PH01006571G0030	OS10G0400800
PH01006576G0030	OS12G0170600
PH01006580G0070	OS03G0288000
PH01006594G0020	OS05G0185700
PH01006594G0080	OS08G0543600
PH01006598G0020	OS05G0235300
PH01006598G0040	OS11G0223201
PH01006611G0020	OS11G0171300
PH01006611G0030	OS11G0171400
PH01006615G0030	OS04G0493300
PH01006616G0030	OS03G0363900
PH01006618G0010	OS06G0225800
PH01006618G0020	OS02G0632800
PH01006618G0030	OS02G0632100
PH01006624G0010	OS03G0712900
PH01006625G0010	OS09G0520100
PH01006625G0050	OS09G0520300
PH01006628G0060	OS03G0123800
PH01006629G0010	OS07G0191650
PH01006636G0010	OS04G0127800
PH01006649G0010	OS02G0266300
PH01006649G0050	OS02G0266200
PH01006649G0060	OS02G0266100
PH01006652G0050	OS02G0697300
PH01006670G0010	OS02G0557100
PH01006680G0020	OS02G0471500
PH01006682G0060	OS10G0510400
PH01006690G0010	OS12G0612700
PH01006699G0010	OS05G0574500
PH01006704G0040	OS02G0523500
PH01006712G0010	OS11G0292050
PH01006713G0030	OS01G0748900
PH01006716G0020	OS03G0801600
PH01006716G0040	OS03G0801600
PH01006717G0010	OS04G0676200
PH01006726G0020	OS10G0110800
PH01006736G0030	OS04G0351333
PH01006740G0010	OS08G0430200
PH01006742G0020	OS06G0480000
PH01006750G0030	OS04G0348100
PH01006766G0010	OS01G0963300
PH01006766G0040	OS01G0962700
PH01006773G0020	OS03G0715400
PH01006774G0060	OS04G0223000
PH01006793G0010	OS04G0629100
PH01006808G0040	OS08G0131200
PH01006808G0070	OS08G0539400
PH01006810G0020	OS12G0607100
PH01006811G0020	OS09G0308900
PH01006812G0030	OS09G0363900
PH01006816G0010	OS01G0934300
PH01006816G0020	OS01G0934400
PH01006816G0030	OS11G0492800
PH01006816G0060	OS01G0934900
PH01006818G0010	OS10G0471100
PH01006822G0010	OS02G0105100
PH01006829G0040	OS02G0529500
PH01006841G0040	OS02G0110600
PH01006846G0060	OS07G0537000
PH01006854G0010	OS07G0283600
PH01006860G0040	OS02G0101400
PH01006871G0030	OS11G0708600
PH01006874G0010	OS08G0100200
PH01006889G0020	OS01G0875400
PH01006890G0020	OS04G0577200
PH01006894G0020	OS06G0693000
PH01006909G0030	OS11G0183150
PH01006911G0040	OS02G0596500
PH01006918G0020	OS03G0685300
PH01006921G0020	OS06G0340600
PH01006922G0010	OS05G0294600
PH01006925G0040	OS10G0420000
PH01006928G0010	OS12G0639700
PH01006931G0030	OS04G0611200
PH01006934G0040	OS02G0664700
PH01006940G0010	OS04G0349401
PH01006950G0060	OS12G0428000
PH01006951G0050	OS02G0627100
PH01006955G0010	OS03G0802500
PH01006966G0010	OS07G0120700
PH01006971G0010	OS07G0515100
PH01006971G0030	OS07G0515100
PH01006980G0020	OS01G0360200
PH01006982G0010	OS01G0588700
PH01006982G0020	OS01G0588700
PH01006991G0010	OS02G0665800
PH01007003G0040	OS02G0632500
PH01007014G0030	OS02G0469600
PH01007024G0030	OS06G0694000
PH01007026G0040	OS07G0102400
PH01007027G0030	OS05G0279300
PH01007031G0020	OS08G0545200
PH01007054G0020	OS03G0414100
PH01007058G0060	OS11G0492300
PH01007061G0020	OS07G0259700
PH01007067G0010	OS03G0640100
PH01007071G0030	OS11G0570000
PH01007072G0010	OS01G0264700
PH01007078G0010	OS06G0294000
PH01007082G0010	OS08G0100400
PH01007084G0020	OS01G0179700
PH01007099G0010	OS02G0537400
PH01007103G0020	OS05G0499500
PH01007103G0040	OS05G0499400
PH01007114G0040	OS09G0323000
PH01007129G0030	OS06G0557100
PH01007143G0030	OS02G0550300
PH01007172G0030	OS02G0714500
PH01007180G0020	OS05G0451300
PH01007181G0040	OS05G0519800
PH01007181G0050	OS10G0411800
PH01007181G0060	OS05G0519800
PH01007191G0010	OS11G0206400
PH01007191G0040	OS11G0206400
PH01007199G0030	OS01G0711500
PH01007206G0020	OS04G0115650
PH01007225G0030	OS02G0720600
PH01007228G0010	OS04G0482300
PH01007228G0020	OS06G0583400
PH01007234G0010	OS05G0557800
PH01007238G0040	OS03G0205800
PH01007246G0020	OS05G0354400
PH01007247G0010	OS05G0279400
PH01007251G0010	OS11G0127700
PH01007263G0020	OS11G0498400
PH01007266G0020	OS07G0209700
PH01007272G0010	OS01G0112100
PH01007275G0040	OS01G0526200
PH01007287G0040	OS05G0465100
PH01007292G0010	OS04G0472700
PH01007294G0010	OS02G0596500
PH01007294G0020	OS04G0482300
PH01007294G0050	OS02G0596900
PH01007320G0040	OS11G0206600
PH01007347G0030	OS04G0531500
PH01007365G0010	OS07G0496200
PH01007365G0020	OS07G0496200
PH01007367G0020	OS09G0266000
PH01007367G0050	OS03G0721300
PH01007384G0020	OS04G0166000
PH01007388G0050	OS06G0660700
PH01007394G0020	OS06G0699200
PH01007413G0040	OS06G0589300
PH01007418G0020	OS02G0708500
PH01007418G0030	OS02G0708600
PH01007419G0040	OS03G0805100
PH01007420G0010	OS06G0506100
PH01007424G0010	OS11G0461000
PH01007425G0010	OS12G0639100
PH01007432G0010	OS02G0654700
PH01007485G0020	OS02G0301000
PH01007492G0010	OS03G0340900
PH01007498G0030	OS06G0286500
PH01007498G0040	OS06G0286500
PH01007504G0010	OS08G0522600
PH01007505G0020	OS04G0121300
PH01007532G0010	OS03G0569900
PH01007544G0030	OS04G0165900
PH01007552G0010	OS04G0118900
PH01007571G0010	OS07G0503500
PH01007575G0040	OS01G0264000
PH01007587G0040	OS09G0280300
PH01007588G0020	OS07G0120700
PH01007588G0030	OS04G0105900
PH01007601G0010	OS11G0493700
PH01007609G0010	OS02G0527100
PH01007612G0010	OS02G0557200
PH01007613G0020	OS02G0257300
PH01007613G0040	OS01G0166800
PH01007615G0010	OS02G0255000
PH01007615G0020	OS02G0255100
PH01007618G0010	OS08G0130000
PH01007618G0020	OS08G0130100
PH01007640G0020	OS04G0462500
PH01007654G0010	OS06G0663500
PH01007660G0010	OS03G0778000
PH01007662G0010	OS07G0471000
PH01007670G0010	OS06G0531600
PH01007697G0010	OS11G0568700
PH01007713G0010	OS04G0605900
PH01007750G0010	OS02G0695600
PH01007752G0020	OS02G0208100
PH01007769G0010	OS09G0548300
PH01007776G0020	OS04G0670000
PH01007776G0030	OS04G0505200
PH01007795G0040	OS05G0350600
PH01007795G0050	OS05G0350500
PH01007809G0010	OS07G0191700
PH01007814G0010	OS12G0149800
PH01007831G0010	OS04G0692800
PH01007832G0020	OS03G0387800
PH01007848G0020	OS02G0832400
PH01007874G0040	OS07G0550900
PH01007879G0010	OS02G0245800
PH01007883G0010	OS05G0178900
PH01007935G0020	OS09G0453400
PH01007960G0010	OS03G0340500
PH01007972G0020	OS11G0156300
PH01007976G0010	OS08G0112600
PH01007983G0020	OS09G0298100
PH01008005G0010	OS08G0427300
PH01008007G0010	OS08G0207600
PH01008016G0010	OS08G0515900
PH01008016G0020	OS01G0318400
PH01008025G0020	OS11G0201360
PH01008027G0010	OS01G0748600
PH01008051G0020	OS06G0552300
PH01008064G0010	OS07G0188800
PH01008064G0030	OS07G0188800
PH01008070G0030	OS07G0191000
PH01008079G0010	OS01G0178000
PH01008088G0020	OS02G0301800
PH01008100G0010	OS05G0430300
PH01008157G0010	OS09G0363500
PH01008192G0010	OS02G0657700
PH01008194G0030	OS06G0530300
PH01008201G0010	OS06G0727200
PH01008226G0010	OS09G0327550
PH01008232G0010	OS03G0699100
PH01008253G0010	OS11G0456300
PH01008259G0010	OS07G0481100
PH01008266G0010	OS01G0166800
PH01008287G0010	OS02G0648300
PH01008292G0010	OS05G0154700
PH01008305G0020	OS03G0209000
PH01008325G0020	OS06G0286146
PH01008333G0020	OS08G0232700
PH01008340G0020	OS08G0106600
PH01008342G0010	OS02G0730300
PH01008342G0020	OS02G0730300
PH01008362G0020	OS11G0516000
PH01008407G0020	OS07G0546600
PH01008425G0010	OS01G0847700
PH01008425G0020	OS04G0611400
PH01008427G0010	OS11G0262500
PH01008427G0020	OS08G0528750
PH01008466G0020	OS07G0691700
PH01008486G0010	OS05G0435700
PH01008498G0010	OS02G0697700
PH01008523G0010	OS02G0798700
PH01008552G0020	OS05G0456500
PH01008584G0010	OS02G0705300
PH01008618G0010	OS06G0275900
PH01008623G0030	OS08G0540300
PH01008628G0020	OS09G0454300
PH01008646G0020	OS09G0554000
PH01008653G0010	OS01G0651800
PH01008675G0010	OS03G0345100
PH01008725G0010	OS01G0214600
PH01008754G0030	OS11G0207300
PH01008767G0010	OS02G0473200
PH01008776G0020	OS03G0340500
PH01008783G0010	OS11G0206700
PH01008841G0010	OS03G0689900
PH01008877G0020	OS01G0546500
PH01008882G0010	OS05G0489100
PH01008885G0020	OS04G0326201
PH01008957G0020	OS02G0100100
PH01009032G0020	OS02G0228300
PH01009045G0010	OS04G0291100
PH01009046G0010	OS11G0270500
PH01009062G0010	OS03G0862100
PH01009135G0010	OS07G0480800
PH01009224G0020	OS05G0430700
PH01009244G0010	OS01G0741200
PH01009255G0030	OS11G0498600
PH01009319G0010	OS04G0445400
PH01009338G0010	OS02G0665500
PH01009416G0010	OS10G0438000
PH01009422G0010	OS04G0448900
PH01009463G0010	OS04G0321700
PH01009542G0010	OS08G0327100
PH01009580G0030	OS06G0160600
PH01009602G0010	OS11G0514100
PH01009715G0020	OS11G0199700
PH01009727G0010	OS01G0690200
PH01009738G0010	OS05G0206100
PH01009771G0010	OS06G0565000
PH01009807G0010	OS08G0515700
PH01009819G0010	OS05G0357100
PH01009868G0020	OS03G0811900
PH01009926G0010	OS02G0800100
PH01009982G0010	OS04G0674400
PH01010078G0020	OS09G0543100
PH01010104G0010	OS06G0569900
PH01010333G0010	OS06G0698600
PH01010433G0010	OS08G0424500
PH01010574G0010	OS02G0205300
PH01010585G0010	OS03G0423200
PH01010620G0010	OS01G0914800
PH01010875G0010	OS01G0233500
PH01010934G0010	OS06G0622300
PH01010949G0020	OS08G0543050
PH01010962G0010	OS06G0489500
PH01011016G0010	OS04G0501500
PH01011138G0010	OS04G0269100
PH01011203G0010	OS04G0445600
PH01011294G0010	OS11G0368172
PH01011415G0030	OS11G0652100
PH01011571G0010	OS08G0128000
PH01011756G0010	OS04G0677000
PH01011765G0010	OS01G0236400
PH01011854G0010	OS07G0250300
PH01012023G0010	OS05G0156200
PH01012051G0010	OS01G0144100
PH01012226G0010	OS05G0541200
PH01012908G0010	OS07G0621500
PH01012970G0010	OS01G0974500
PH01013201G0010	OS02G0592300
PH01013299G0010	OS06G0560700
PH01013335G0010	OS04G0682900
PH01013337G0010	OS05G0499600
PH01013457G0010	OS12G0476200
PH01013505G0010	OS04G0664400
PH01013525G0010	OS06G0581500
PH01013599G0010	OS08G0459100
PH01013782G0010	OS01G0208400
PH01013787G0010	OS12G0604300
PH01013953G0010	OS07G0520400
PH01014169G0010	OS08G0517200
PH01014296G0010	OS01G0232700
PH01014517G0010	OS12G0640600
PH01014639G0010	OS01G0105900
PH01014988G0010	OS05G0230700
PH01015374G0010	OS05G0522600
PH01015639G0010	OS10G0450900
PH01015783G0010	OS02G0754600
PH01015867G0010	OS09G0555600
PH01016294G0010	OS01G0385400
PH01016536G0020	OS12G0571400
PH01016682G0010	OS12G0640600
PH01016771G0010	OS07G0520400
PH01016857G0010	OS11G0570000
PH01016946G0010	OS01G0139200
PH01017400G0010	OS11G0172150
PH01017692G0010	OS01G0962700
PH01017994G0010	OS09G0323000
PH01018160G0010	OS06G0693700
PH01018191G0010	OS03G0856200
PH01018398G0010	OS08G0118100
PH01018844G0010	OS01G0858900
PH01019743G0010	OS01G0270100
PH01020055G0010	OS11G0557300
PH01020395G0010	OS03G0703300
PH01020591G0010	OS03G0254700
PH01020604G0010	OS01G0369000
PH01020658G0010	OS03G0668900
PH01021006G0010	OS05G0203800
PH01021376G0010	OS08G0293300
PH01021666G0010	OS01G0656400
PH01022187G0010	OS03G0773000
PH01022811G0010	OS07G0469100
PH01022832G0010	OS01G0609900
PH01022927G0010	OS02G0300700
PH01023234G0010	OS06G0257450
PH01023676G0010	OS11G0614400
PH01023678G0010	OS10G0422075
PH01023929G0010	OS03G0852900
PH01024134G0010	OS08G0178800
PH01025660G0010	OS03G0438900
PH01025921G0010	OS08G0404000
PH01026494G0010	OS05G0361700
PH01026736G0010	OS11G0262500
PH01027041G0010	OS01G0299200
PH01027137G0010	OS03G0201901
PH01027309G0010	OS02G0505500
PH01027350G0010	OS07G0200700
PH01027433G0010	OS06G0352900
PH01027571G0010	OS08G0434300
PH01027695G0010	OS07G0232900
PH01027760G0010	OS08G0483100
PH01027777G0010	OS02G0266300
PH01027893G0010	OS04G0166400
PH01028191G0010	OS11G0617700
PH01028363G0010	OS09G0544900
PH01028510G0010	OS01G0920200
PH01029165G0010	OS05G0512200
PH01029174G0010	OS02G0265200
PH01030125G0010	OS08G0392100
PH01030408G0010	OS07G0522500
PH01031041G0010	OS01G0292200
PH01031446G0010	OS05G0295900
PH01031653G0010	OS02G0666200
PH01031949G0010	OS02G0702400
PH01031999G0010	OS09G0547300
PH01032478G0010	OS02G0720600
PH01032556G0010	OS08G0188000
PH01033057G0010	OS03G0784400
PH01033360G0010	OS04G0517700
PH01033497G0010	OS02G0503500
PH01034140G0010	OS11G0665600
PH01034546G0010	OS03G0598200
PH01034586G0010	OS03G0752300
PH01034942G0010	OS11G0524300
PH01035278G0010	OS08G0162100
PH01035391G0010	OS04G0321700
PH01035419G0010	OS05G0455800
PH01035571G0010	OS10G0577900
PH01035718G0010	OS08G0562600
PH01036056G0010	OS01G0920100
PH01036409G0010	OS05G0276100
PH01037242G0010	OS09G0540500
PH01037363G0010	OS01G0260700
PH01038461G0010	OS06G0171900
PH01038536G0010	OS11G0550500
PH01038924G0010	OS12G0178700
PH01038932G0010	OS12G0130500
PH01039472G0010	OS04G0109400
PH01039675G0010	OS10G0110800
PH01040200G0010	OS10G0485600
PH01040648G0010	OS10G0406900
PH01040902G0010	OS03G0801800
PH01041453G0010	OS12G0230100
PH01042209G0010	OS03G0102700
PH01042538G0010	OS05G0536800
PH01042610G0010	OS10G0473400
PH01042696G0010	OS10G0492900
PH01044240G0010	OS03G0801800
PH01044278G0010	OS12G0145500
PH01044621G0010	OS06G0727900
PH01044665G0010	OS03G0256400
PH01045092G0010	OS12G0135200
PH01045106G0010	OS03G0307000
PH01045261G0010	OS05G0188500
PH01045329G0010	OS01G0637600
PH01045682G0010	OS05G0179950
PH01046013G0010	OS04G0494100
PH01046548G0010	OS01G0704300
PH01046991G0010	OS01G0819100
PH01047699G0010	OS02G0662100
PH01047850G0010	OS02G0104500
PH01047944G0010	OS08G0131000
PH01048430G0010	OS01G0252200
PH01048879G0010	OS08G0203201
PH01049243G0010	OS07G0123800
PH01049548G0010	OS12G0285100
PH01049744G0010	OS02G0730700
PH01050322G0010	OS08G0562500
PH01050909G0010	OS03G0804100
PH01051075G0010	OS08G0127500
PH01051629G0010	OS02G0186900
PH01051785G0010	OS01G0934200
PH01051893G0010	OS07G0414000
PH01052094G0010	OS11G0550500
PH01052305G0010	OS02G0592300
PH01052368G0010	OS03G0121901
PH01052525G0010	OS03G0767600
PH01052673G0010	OS08G0566900
PH01053146G0010	OS02G0567100
PH01053422G0010	OS04G0112300
PH01053605G0010	OS05G0168700
PH01054860G0010	OS11G0550500
PH01056362G0010	OS01G0587300
PH01056526G0010	OS01G0956075
PH01057314G0010	OS12G0554000
PH01057495G0010	OS11G0197500
PH01057967G0010	OS01G0109700
PH01058142G0010	OS04G0182200
PH01062417G0010	OS02G0187100
PH01062562G0010	OS06G0524900
PH01062717G0010	OS06G0478600
PH01062850G0010	OS01G0268600
PH01063137G0010	OS05G0317200
PH01063291G0010	OS02G0694800
PH01063474G0010	OS07G0636400
PH01065210G0010	OS01G0267200
PH01065484G0010	OS10G0532600
PH01066163G0010	OS11G0225300
PH01066199G0010	OS05G0121200
PH01066214G0010	OS08G0155000
PH01066591G0010	OS06G0639600
PH01066693G0010	OS11G0120200
PH01067693G0010	OS02G0187200
PH01068356G0010	OS09G0543100
PH01068923G0010	OS05G0430900
PH01069730G0010	OS01G0591000
PH01069816G0010	OS04G0118700
PH01070747G0010	OS08G0535200
PH01070826G0010	OS01G0111200
PH01070898G0010	OS01G0254100
PH01071576G0010	OS06G0554300
PH01071619G0010	OS05G0196100
PH01071772G0010	OS04G0543200
PH01072370G0010	OS01G0232700
PH01073698G0010	OS02G0771700
